"chr","tracking_id","ratio"
"16","YPL035C",2.00894071332409
"16","YPL263C",2.01351003451581
"16","YPL146C",2.01502212937338
"16","YPR076W",2.02328943873098
"16","YPR071W",2.03808823529412
"16","YPR093C",2.03859561715165
"16","YPR048W",2.04022258710514
"16","YPL053C",2.04754866563215
"16","YPR094W",2.04814989126055
"16","YPL240C",2.05046222053899
"16","YPR064W",2.05518121002097
"16","YPL079W",2.05908088323639
"16","YPL217C",2.06524979260113
"16","YPL020C",2.06622997084236
"16","YPL038W",2.06663093369407
"16","YPL019C",2.07243152527463
"16","YPL047W",2.07248334883015
"16","YPL011C",2.07263879728247
"16","YPR189W",2.0750842588507
"16","YPR008W",2.07806344352739
"16","YPR176C",2.078749651351
"16","YPL108W",2.08118560038212
"16","YPR178W",2.08234588666934
"16","YPL055C",2.08269988365055
"16","YPL052W",2.08655165164376
"16","YPL016W",2.08986350154621
"16","YPL123C",2.09438349071723
"16","YPR029C",2.0965617999556
"16","YPL203W",2.09667312105191
"16","YPR105C",2.10162379127896
"16","YPR091C",2.10240651104805
"16","YPR179C",2.10465361949989
"16","YPR118W",2.10509569827949
"16","YPR075C",2.10538384705204
"16","YPL239W",2.10674838266028
"16","YPL206C",2.11277622555245
"16","YPL225W",2.12809103630894
"16","YPR188C",2.13838687464694
"16","YPL154C",2.13966074614324
"16","YPL248C",2.13995014660325
"16","YPL017C",2.14171763224166
"16","YPL235W",2.14185313069248
"16","YPL059W",2.14411347010088
"16","YPR121W",2.14498306858814
"16","YPR056W",2.14585826787492
"16","YPR117W",2.15381667308268
"16","YPR011C",2.1541261329464
"16","YPL211W",2.15725752412177
"16","YPR192W",2.1705760951827
"16","YPL071C",2.17567662192556
"16","YPL259C",2.17792103280597
"16","YPR055W",2.18721368217449
"16","YPR017C",2.19145679948223
"16","YPL066W",2.19325725821876
"16","YPL268W",2.20380248781567
"16","YPR057W",2.20646221512662
"16","YPL142C",2.2130471376388
"16","YPL165C",2.22112498635819
"16","YPL180W",2.2219038979947
"16","YPL064C",2.22416529935193
"16","YPL179W",2.23052583349055
"16","YPL096C-A",2.23254304380521
"16","YPL184C",2.23413072337767
"16","YPL126W",2.2468139606502
"16","YPR108W-A",2.250420882118
"16","YPL063W",2.2557401562147
"16","YPR042C",2.25636132637514
"16","YPR031W",2.25705991060409
"16","YPL135W",2.25807902213683
"16","YPL058C",2.25872620564501
"16","YPR065W",2.26976278058058
"16","YPL168W",2.27038431543968
"16","YPR107C",2.27575213236894
"16","YPL051W",2.27979062333699
"16","YPL077C",2.2847442845574
"16","YPR089W",2.28726456984169
"16","YPL098C",2.28879439696764
"16","YPR062W",2.28913112655315
"16","YPL005W",2.29252864387321
"16","YPR034W",2.29658875651399
"16","YPR140W",2.29718438059566
"16","YPL101W",2.29870082585916
"16","YPL045W",2.30323010252242
"16","YPL176C",2.30561669101583
"16","YPR049C",2.30808894834538
"16","YPL260W",2.31148617432668
"16","YPR041W",2.31461061059056
"16","YPL228W",2.3278676086961
"16","YPR086W",2.32860768732483
"16","YPR070W",2.340147322306
"16","YPL001W",2.34474073444632
"16","YPL249C-A",2.35394045213055
"16","YPR147C",2.36639075801386
"16","YPR074C",2.36681874012985
"16","YPL166W",2.3692893153865
"16","YPR106W",2.37186426648348
"16","YPL037C",2.37467815190125
"16","YPR036W",2.37593827008499
"16","YPL034W",2.3824785933322
"16","YPL234C",2.38329639214722
"16","YPL246C",2.38597020173693
"16","YPR060C",2.38693329085881
"16","YPR019W",2.40489485940553
"16","YPL196W",2.40989595862401
"16","YPR044C",2.41779608017088
"16","YPR125W",2.4224816775715
"16","YPR187W",2.42329846889194
"16","YPL229W",2.43563101952875
"16","YPL222C-A",2.43784392804327
"16","YPL232W",2.44110674788452
"16","YPL270W",2.45236486343109
"16","YPL030W",2.46328077705662
"16","YPR068C",2.48078798685668
"16","YPR015C",2.48976561458366
"16","YPL204W",2.49780815891808
"16","YPL189C-A",2.50157407683606
"16","YPL067C",2.50534344699475
"16","YPL230W",2.50949266140954
"16","YPL245W",2.52689267980378
"16","YPL237W",2.53544005290857
"16","YPL070W",2.57186676434491
"16","YPR085C",2.57332638169375
"16","YPR127W",2.581600573745
"16","YPL100W",2.58160857790061
"16","YPL057C",2.59253182148713
"16","YPL155C",2.59762880408977
"16","YPL128C",2.61756035190927
"16","YPR040W",2.62384231102493
"16","YPL014W",2.63091405167239
"16","YPL018W",2.64632589113301
"16","YPR095C",2.64806839841583
"16","YPR146C",2.6488152505369
"16","YPL266W",2.65077640474935
"16","YPL041C",2.65563227832661
"16","YPR046W",2.6644210180486
"16","YPR190C",2.66847263381349
"16","YPR025C",2.67321712806374
"16","YPR030W",2.6807498801424
"16","YPR113W",2.69019890071694
"16","YPL249C",2.69050721809179
"16","YPL258C",2.69254728627295
"16","YPL169C",2.69402486393523
"16","YPL190C",2.69728128911417
"16","YPR170W-B",2.7000137260823
"16","YPL013C",2.72567455702816
"16","YPR186C",2.72586180169062
"16","YPR109W",2.73573626973629
"16","YPR182W",2.73941620787628
"16","YPR016C",2.74602182052951
"16","YPR196W",2.76282393892451
"16","YPL159C",2.76480980303714
"16","YPR158W",2.77923783086343
"16","YPR195C",2.77950646915033
"16","YPR016W-A",2.78227049436652
"16","YPL089C",2.80525326203771
"16","YPL069C",2.82560402464843
"16","YPL122C",2.83899821922479
"16","YPR126C",2.85998818281762
"16","YPL251W",2.89761667506829
"16","YPL224C",2.91554667340556
"16","YPR051W",2.91642935466092
"16","YPL202C",2.91743843141896
"16","YPL103C",2.92587641926216
"16","YPR066W",2.94552836047461
"16","YPR021C",2.94884927140329
"16","YPR027C",2.96550515936407
"16","YPL252C",2.97356416123415
"16","YPL060W",3.00125933628561
"16","YPR100W",3.00217951729672
"16","YPR009W",3.00268178785857
"16","YPL115C",3.04345465218667
"16","YPL152W",3.08172859859945
"16","YPR024W",3.10038149340659
"16","YPL219W",3.13829714363998
"16","YPL140C",3.13842169506581
"16","YPR115W",3.16030322302996
"16","YPL039W",3.17470415408201
"16","YPR084W",3.18080140221901
"16","YPL088W",3.22497352185642
"16","YPR167C",3.22774454241821
"16","YPR079W",3.25737587905895
"16","YPL003W",3.26784762209426
"16","YPL072W",3.44422968184032
"16","YPL118W",3.44549394554378
"16","YPR198W",3.45397871679273
"16","YPL049C",3.48298104842486
"16","YPR170C",3.50324342089052
"16","YPL274W",3.51103245954225
"16","YPR156C",3.52506522885694
"16","YPR166C",3.55953810737204
"16","YPL183W-A",3.57402724161116
"16","YPL087W",3.57448310379814
"16","YPR003C",3.58792971160547
"16","YPL104W",3.62338185604944
"16","YPR184W",3.64249292667504
"16","YPR114W",3.66412738853503
"16","YPL215W",3.67236740943516
"16","YPL170W",3.92600820257673
"16","YPL173W",4.0274406936663
"16","YPL040C",4.07741734835667
"16","YPL029W",4.13049902064081
"16","YPR169W-A",4.1673522602833
"16","YPL068C",4.18844149125826
"16","YPR170W-A",4.22709224486631
"16","YPR133W-A",4.32573613454526
"16","YPR036W-A",4.33873040362646
"16","YPL097W",4.37247091839044
"16","YPR145C-A",4.43377927218813
"16","YPR067W",4.46002314463301
"16","YPL238C",4.51829400613544
"16","YPR047W",4.53934498530565
"16","YPL247C",4.96091525965028
"16","YPR099C",5.5075495323613
"16","YPL171C",5.57622481042443
"16","YPL189W",5.60084916722704
"16","YPL132W",5.9122509551527
"16","YPR123C",5.92715841345813
"16","YPL223C",6.79791297943067
"16","YPL172C",8.07872782123252
"16","YPR157W",8.27226783744048
"16","YPL095C",13.868985723149
"16","YPR124W",17.1996059537151
