"chr","tracking_id","ratio"
"7","YGL255W",2.00028311204182
"7","YGL040C",2.03215008007647
"7","YGR234W",2.03581020773027
"7","YGR045C",2.04199844700276
"7","YGL239C",2.06229315374947
"7","YGL071W",2.07281023022581
"7","YGL260W",2.11221419343807
"7","YGR219W",2.14806338195017
"7","YGL157W",2.19779060879795
"7","YGR220C",2.20134230156612
"7","YGR146C-A",2.23460397003357
"7","YGR165W",2.25706788535189
"7","YGR082W",2.26712697256985
"7","YGL129C",2.27469917629767
"7","YGL107C",2.33957177753014
"7","YGR233C",2.38655192848836
"7","YGR084C",2.45936493650492
"7","YGR142W",2.56998787927933
"7","YGL069C",2.68813608897102
"7","YGR021W",2.68940322150679
"7","YGR069W",2.69410254341627
"7","YGL068W",2.76707771709422
"7","YGL235W",3.26233664035334
"7","YGL236C",3.30763052232398
"7","YGR139W",3.46715951427741
"7","YGR109W-A",4.35760428766481
