"chr","tracking_id","ratio"
"11","YKL163W",2.02611058345762
"11","YKL072W",2.05485984946795
"11","YKL170W",2.09583090455868
"11","YKL068W-A",2.11280937953275
"11","YKL138C",2.19863679445038
"11","YKR075C",2.23840823217607
"11","YKL107W",2.25857688585171
"11","YKL003C",2.33711190056023
"11","YKL053C-A",2.49686266652326
"11","YKL165C-A",2.52049520511655
"11","YKR085C",2.53502708492324
"11","YKL177W",3.00344555688126
"11","YKL087C",3.29584955500318
"11","YKR098C",3.38690254439455
"11","YKL102C",3.44187673623875
"11","YKL216W",3.60141639219107
"11","YKL194C",4.00854152966946
"11","YKL106C-A",16.9927333333333
