"chr","tracking_id","ratio"
"11","YKL167C",2.0480866658937
"11","YKL192C",2.04944480501834
"11","YKL109W",2.09978369792002
"11","YKR069W",2.10825658464867
"11","YKL031W",2.20411979925737
"11","YKL138C",2.20448688217145
"11","YKR052C",2.21764825668411
"11","YKR005C",2.32760505421542
"11","YKL155C",2.45528093817202
"11","YKR102W",2.56786633148536
"11","YKL137W",2.62914769515551
"11","YKL195W",2.63410582616372
"11","YKL043W",2.71348256875385
"11","YKR098C",2.74003941099194
"11","YKR042W",2.79147449223729
"11","YKL096C-B",3.07034898958226
"11","YKL102C",3.17679546601619
"11","YKL003C",3.39067713671426
"11","YKR006C",3.47233615191626
"11","YKL068W-A",3.48463283474815
"11","YKL169C",3.59719153648804
"11","YKL170W",3.72562266947477
"11","YKL001C",3.73169273628849
"11","YKL053C-A",4.63459469080081
"11","YKL216W",5.01277169962604
"11","YKL194C",5.39095652832117
"11","YKR085C",6.20521515776099
"11","YKL087C",7.80926619822789
"11","YKL106C-A",15.5306
