"chr","tracking_id","ratio"
"13","YMR024W",2.05605823167264
"13","YMR080C",2.06236823748759
"13","YMR118C",2.06490168179699
"13","YML087C",2.30404300040888
"13","YMR102C",2.3556592354068
"13","YMR194C-A",2.39748448676885
"13","YMR320W",2.54044443267208
"13","YML100W-A",2.69714488337451
"13","YMR085W",2.79895178526658
"13","YMR084W",2.86001203090721
"13","YMR322C",3.28830082879546
"13","YML123C",3.35775199409871
"13","YMR272W-B",3.52762082969638
"13","YMR011W",4.12663057288873
"13","YML054C-A",8.43389273627567
