"chr","tracking_id","ratio"
"14","YNR033W",2.02543114019055
"14","YNR022C",2.10310440496842
"14","YNL251C",2.12909612316475
"14","YNL234W",2.15413325354223
"14","YNR036C",2.1966189371418
"14","YNL315C",2.22114844764009
"14","YNR071C",2.23614575425659
"14","YNL177C",2.25426603087105
"14","YNL217W",2.25814749934236
"14","YNL137C",2.37373651654274
"14","YNL130C-A",2.38585728208357
"14","YNL277W",2.46727433612147
"14","YNL284C",2.5523201344686
"14","YNL276C",2.60885534712907
"14","YNR020C",2.64038161807848
"14","YNL065W",2.81096937888846
"14","YNL146C-A",2.81391009225814
"14","YNR040W",2.89233956992511
"14","YNR017W",2.92301124374436
"14","YNL134C",3.15290507161758
"14","YNR037C",3.20291640409368
"14","YNL185C",3.4141932898735
"14","YNR041C",3.43848550135721
"14","YNL073W",3.67055987865313
"14","YNL184C",4.16843834822412
"14","YNR042W",4.56450163033345
"14","YNR073C",4.61567953477292
"14","YNR014W",5.4426604363078
