"chr","tracking_id","ratio"
"7","YGL012W",2.00153913566646
"7","YGL253W",2.00730811890305
"7","YGR219W",2.00788822053713
"7","YGR281W",2.0177028233741
"7","YGL039W",2.0308466529974
"7","YGR215W",2.0444099448421
"7","YGR194C",2.04664972761533
"7","YGL170C",2.06069516383881
"7","YGL218W",2.06871896618138
"7","YGL148W",2.1036606137194
"7","YGL132W",2.11719301395375
"7","YGL255W",2.13866549337611
"7","YGR146C-A",2.14734474418031
"7","YGR055W",2.16604843428568
"7","YGR182C",2.1882330963475
"7","YGR220C",2.19806281478526
"7","YGR146C",2.19995038355835
"7","YGR035C",2.20120563847918
"7","YGL129C",2.20360195538536
"7","YGL224C",2.21985218957712
"7","YGL074C",2.22317614203856
"7","YGL107C",2.23062994537108
"7","YGL056C",2.25479120812038
"7","YGR021W",2.30419695587089
"7","YGR082W",2.33831723466666
"7","YGL071W",2.34405476984378
"7","YGR084C",2.34656233161923
"7","YGL260W",2.36031497500676
"7","YGL188C",2.38530944088171
"7","YGR204C-A",2.4103835828366
"7","YGL157W",2.41450584446689
"7","YGL069C",2.45551182934369
"7","YGR192C",2.47199779425425
"7","YGL068W",2.53968713218456
"7","YGL235W",2.54782461807215
"7","YGR254W",2.55980815707356
"7","YGR164W",2.67793517527752
"7","YGL236C",2.74707134984715
"7","YGL007C-A",2.78582499501901
"7","YGR233C",2.79096606912286
"7","YGR069W",2.79595494740239
"7","YGL063C-A",2.98575722829179
"7","YGR234W",2.9953160988923
"7","YGR109W-A",5.79215490479781
