"chr","tracking_id","ratio"
"4","YDL241W",2.00279046030248
"4","YDR536W",2.01003195570979
"4","YDR535C",2.0153690230916
"4","YDL205C",2.02983814204316
"4","YDR258C",2.05333486424663
"4","YDR308C",2.05454050183961
"4","YDR079W",2.06462481484768
"4","YDL059C",2.13454259679466
"4","YDL168W",2.14215858660377
"4","YDL206W",2.16096484674213
"4","YDL198C",2.19229143116932
"4","YDR268W",2.19881633458276
"4","YDL032W",2.21627850975266
"4","YDL052C",2.21668766192988
"4","YDR046C",2.25723731267773
"4","YDR253C",2.31408470718416
"4","YDR078C",2.31909959701599
"4","YDR286C",2.32253821666374
"4","YDL044C",2.32524749323572
"4","YDR494W",2.32544255085212
"4","YDR069C",2.34997861169384
"4","YDL177C",2.3928760852163
"4","YDR533C",2.402243815298
"4","YDR114C",2.51333694337692
"4","YDL033C",2.53289034662503
"4","YDR430C",2.53609099526066
"4","YDL230W",2.56204710318113
"4","YDR182W-A",2.56971908721494
"4","YDR405W",2.72964182065998
"4","YDR038C",2.7472460643253
"4","YDR277C",2.75910782832759
"4","YDR509W",2.78974907304031
"4","YDR508C",2.80613969566458
"4","YDR041W",2.83311298567117
"4","YDL048C",2.96922991660663
"4","YDR194C",2.97846071653584
"4","YDR511W",2.98925312637028
"4","YDR322W",3.01852562871952
"4","YDR010C",3.0219437634311
"4","YDL045W-A",3.04413242816794
"4","YDL202W",3.07510262180823
"4","YDR534C",3.09005301903829
"4","YDR185C",3.14684877531304
"4","YDR462W",3.26307804006255
"4","YDR342C",3.2840060536747
"4","YDL129W",3.36020607131251
"4","YDL248W",3.36512911261521
"4","YDR171W",3.68477369515698
"4","YDR115W",3.79902328912812
"4","YDR175C",3.85023244089211
"4","YDR347W",3.91263430711583
"4","YDR375C",3.95316922714652
"4","YDR237W",4.04591761335196
"4","YDR381C-A",4.05253933317029
"4","YDR316W",4.12148583878824
"4","YDR296W",4.2030402445801
"4","YDR502C",4.20644055584737
"4","YDR337W",4.57647698457941
"4","YDR116C",4.68254224747196
"4","YDR215C",4.7237346444002
"4","YDR493W",4.75179167607083
