"chr","tracking_id","ratio"
"14","YNL007C",2.03298789921914
"14","YNL277W-A",2.16528370711655
"14","YNL070W",2.19751355499467
"14","YNL252C",2.23584183164879
"14","YNL081C",2.23693622094178
"14","YNR071C",2.24303943896179
"14","YNR022C",2.3395441744088
"14","YNL315C",2.34891302541806
"14","YNL217W",2.39475031595858
"14","YNR037C",2.5823879627485
"14","YNL177C",2.60821642587567
"14","YNL137C",2.61782611669745
"14","YNR040W",2.61997442580806
"14","YNR020C",2.62152882771909
"14","YNL065W",2.67452365228876
"14","YNL284C",2.742343142928
"14","YNR017W",2.76394925709168
"14","YNL277W",2.97750653107611
"14","YNL234W",3.02893194763421
"14","YNR041C",3.09716106987863
"14","YNL276C",3.22783707156543
"14","NME1",3.42801814153716
"14","YNL073W",3.50771404527651
"14","YNL134C",3.81972189207639
"14","YNL185C",3.86947051736322
"14","YNR042W",3.88914187311746
"14","YNR073C",4.19342645917659
"14","YNL146C-A",4.20470113061282
"14","YNL184C",4.64648782714046
"14","YNR014W",5.31723774250895
