"chr","tracking_id","ratio"
"16","YPL263C",2.00162687698335
"16","YPL219W",2.01953586421211
"16","YPR012W",2.06112036197969
"16","YPL049C",2.21056958797756
"16","YPL215W",2.22919775371908
"16","YPL245W",2.23441029670916
"16","YPR184W",2.24882392582195
"16","YPL103C",2.29954340578222
"16","YPL240C",2.31147745044421
"16","YPR133W-A",2.38971032097495
"16","YPL238C",2.45164346357211
"16","YPR108W-A",2.4927208875282
"16","YPL013C",2.53367975962797
"16","YPL118W",2.62862479914835
"16","YPR024W",2.67056969151092
"16","YPL072W",2.68691951114371
"16","YPL183W-A",2.84562379735488
"16","YPL029W",2.85466410550021
"16","YPR166C",2.86828002048345
"16","YPL040C",2.94484944803796
"16","YPR047W",2.98642542018683
"16","YPR100W",3.02203008734544
"16","YPL104W",3.09022203327314
"16","YPL173W",3.19158295999642
"16","YPR067W",3.25367983955847
"16","YPR158W",3.3158226950385
"16","YPL251W",3.34971922955182
"16","YPR167C",3.37711560654621
"16","YPL014W",3.41874460766884
"16","YPL274W",3.56706744016848
"16","YPL097W",3.61059819607776
"16","YPL247C",3.67434552859705
"16","YPL252C",4.07518494028968
"16","YPL095C",4.11672263298999
"16","YPR169W-A",4.1803859254144
"16","YPR099C",4.5414780343156
"16","YPL132W",4.78715800405139
"16","YPR157W",4.86932515370139
"16","YPL171C",5.78808754963348
"16","YPL172C",7.3002906630175
"16","YPR123C",9.11302199124881
"16","YPR124W",20.2799474397123
