"chr","tracking_id","ratio"
"4","YDR533C",2.01559438098847
"4","YDR402C",2.03963409470229
"4","YDL044C",2.04460130510902
"4","YDR381C-A",2.05467922067335
"4","YDR143C",2.0568269624955
"4","YDR375C",2.08102594192814
"4","YDR184C",2.08356718729722
"4","YDR441C",2.10550400464003
"4","YDR185C",2.1459161315173
"4","YDL048C",2.1479700028877
"4","YDR115W",2.1657526099885
"4","YDL045W-A",2.1713623525316
"4","YDR237W",2.17990238375595
"4","YDR534C",2.18303232082469
"4","YDR183C-A",2.19861971576305
"4","YDR342C",2.19890032876262
"4","YDR078C",2.22816890383597
"4","YDR277C",2.23235378929574
"4","YDL202W",2.25738091630536
"4","YDR296W",2.27782820462622
"4","YDL206W",2.28671989531967
"4","YDL248W",2.30212056169357
"4","YDR493W",2.32119146092314
"4","YDR175C",2.42617287017374
"4","YDR040C",2.44568388311699
"4","YDL177C",2.47072043871509
"4","YDR337W",2.5450089235953
"4","YDR347W",2.58404934987669
"4","YDR069C",2.59990389911751
"4","YDR508C",2.60981296013673
"4","YDR038C",2.65253832013379
"4","YDL218W",2.65878261119187
"4","YDR116C",2.67080905928679
"4","YDR010C",2.73478074556226
"4","YDR509W",2.75141253884028
"4","YDR316W",2.77880865966132
"4","YDR461W",2.91606322931033
"4","YDL129W",3.15831159849009
"4","YDR194C",3.38443880157338
