"chr","tracking_id","ratio"
"15","YOR150W",2.00733033135394
"15","YOL065C",2.00947055815666
"15","YOR215C",2.01493932035897
"15","YOR152C",2.01946856350237
"15","YOR077W",2.05605228877145
"15","YOR011W",2.05888335907671
"15","YOL096C",2.07362222209063
"15","YOR234C",2.10065546119808
"15","YOR006C",2.10691890668613
"15","YOL026C",2.10935351299048
"15","YOL048C",2.16605404819853
"15","YOR079C",2.16626910845352
"15","YOL085W-A",2.17017776096823
"15","YOL101C",2.18285451223369
"15","YOL086W-A",2.27149832895469
"15","YOR020W-A",2.34115188653757
"15","YOR292C",2.37663757837989
"15","YOL084W",2.39286996950367
"15","YOL013C",2.45458581319261
"15","YOL152W",2.46960669057575
"15","YOL136C",2.47177663247802
"15","YOL151W",2.50793132770723
"15","YOR161W-A",2.51366724188728
"15","YOR052C",2.52115812340083
"15","YOR101W",2.52753694116443
"15","YOL071W",2.5354956477567
"15","YOR298C-A",2.66016432314733
"15","YOL104C",2.83990020365265
"15","YOL150C",2.91152588552279
"15","YOR225W",2.93491559616697
"15","YOR161C",3.0007144893841
"15","YOL085C",3.09680675187301
"15","YOR226C",3.38358389212246
"15","YOR237W",3.38558433643452
"15","YOR392W",3.3864625465768
"15","YOR318C",3.46575130813369
"15","YOL118C",3.61673672143676
"15","YOL045W",3.67024490819303
"15","YOR161W-B",4.06068529043218
"15","YOL052C-A",4.94242972567147
"15","YOR391C",5.22629794913064
"15","YOL131W",5.31946408095561
"15","YOL047C",5.66514701761694
"15","YOR062C",6.48695455086984
"15","YOR186C-A",7.93550735913704
"15","YOR186W",9.54145292073473
