"chr","tracking_id","ratio"
"5","YER154W",2.00144717234258
"5","YER087W",2.01963505860611
"5","YEL038W",2.02818182356969
"5","YER087C-A",2.11674670949715
"5","YER017C",2.14012104464581
"5","YER081W",2.24826276360019
"5","YEL071W",2.2483189987448
"5","YER078W-A",2.30746476471131
"5","YEL072W",2.32821846635761
"5","YER067C-A",2.33416513294977
"5","YER050C",2.36168315085204
"5","YEL020W-A",2.4972924637598
"5","YER067W",2.50466689501627
"5","YER078C",2.54781362539964
"5","YER066C-A",2.5593742291819
"5","YER130C",2.58791165524868
"5","YER058W",2.62305774986858
"5","YER141W",2.66566260980285
"5","YER097W",2.69657466003472
"5","YEL050C",2.95934088480919
"5","YEL050W-A",2.97726831827865
"5","SCR1",2.98101751188661
"5","YEL020C-B",3.14237569317154
"5","YEL070W",3.52888882950626
"5","YER053C",3.69519537565402
"5","YEL039C",4.44512602750143
