"chr","tracking_id","ratio"
"2","YBL006W-A",2.05528057397413
"2","YBL080C",2.07056495486686
"2","YBR052C",2.07061638174069
"2","YBL095W",2.12536882552342
"2","YBL038W",2.25028362860493
"2","YBR076W",2.25668710963424
"2","YBR132C",2.29617849045444
"2","YBL059C-A",2.32569330389548
"2","YBL016W",2.34523207672346
"2","YBR120C",2.35186938096558
"2","YBL090W",2.41430835815413
"2","YBR213W",2.42363359291071
"2","YBR044C",2.49738064752653
"2","YBR103C-A",2.53582084612826
"2","YBR126C",2.62431158721258
"2","YBL086C",2.65579143239109
"2","YBR122C",2.66917375538781
"2","YBR056C-B",2.68521022806886
"2","YBR114W",2.76604100106496
"2","YBR003W",2.8396320923651
"2","YBR068C",2.85671225846685
"2","YBL021C",2.86922304237951
"2","YBR183W",2.88538628945856
"2","YBR126W-A",2.89615185303999
"2","YBR284W",3.11692985877423
"2","YBR282W",3.133484955837
"2","YBR262C",3.18769146327955
"2","YBR144C",3.20507524768834
"2","YBR126W-B",3.20770182068018
"2","YBR185C",3.27878105573345
"2","YBR251W",3.35489346612323
"2","YBR301W",3.41181563424963
"2","YBR146W",3.45010420987276
"2","YBL043W",3.72204351095971
"2","YBR091C",3.91513435732063
"2","YBR037C",4.06576547946035
"2","YBR268W",4.43117525243607
"2","YBR105C",5.3359827059359
