"chr","tracking_id","ratio"
"12","YLR120W-A",2.05326567002627
"12","YLR299C-A",2.07651994244797
"12","YLL013C",2.13088171935633
"12","YLR259C",2.14467323564557
"12","YLR163W-A",2.30999760327697
"12","YLR139C",2.41586987237148
"12","YLR382C",2.42820567564237
"12","YLR289W",2.44051425122588
"12","YLR312W-A",2.54209246355985
"12","YLL009C",2.69417933809112
"12","YLR437C-A",2.77672619742125
"12","YLR203C",2.9471872727198
"12","YLR069C",3.03345674706202
"12","YLR439W",3.13985458729234
"12","YLR012C",3.19225000945223
"12","YLR411W",5.00805026579555
