"chr","tracking_id","ratio"
"12","YLR289W",2.00363340209084
"12","YLR406C-A",2.06328489838362
"12","YLR109W",2.07054566056443
"12","YLR334C",2.11003891610714
"12","YLL009C",2.18793760829585
"12","YLR224W",2.19339157931293
"12","YLR297W",2.25560519382861
"12","YLL062C",2.27579229364025
"12","YLR179C",2.30667192757866
"12","YLR124W",2.34877958297283
"12","YLL055W",2.4444145187019
"12","YLR177W",3.52585794964386
"12","YLL056C",3.66907128227512
"12","YLR213C",3.71005703147472
"12","YLR303W",3.73153964218583
"12","YLR108C",3.99867540955103
"12","YLR081W",4.0090434377989
"12","YLR180W",4.14917103572684
"12","YLR346C",4.25925936942296
"12","YLR214W",4.28062660438381
"12","YLR046C",4.52718956511289
"12","YLR437C-A",4.58991298958897
"12","YLR411W",31.710123890054
