"chr","tracking_id","ratio"
"2","YBR003W",2.00235107755112
"2","YBR213W",2.0027877719269
"2","YBR120C",2.02320487940116
"2","YBL021C",2.04283402723488
"2","YBR262C",2.06222050287577
"2","YBR284W",2.18046059374688
"2","YBL090W",2.2075883766799
"2","YBL043W",2.23529970046491
"2","YBR144C",2.24530474717741
"2","YBR183W",2.33610222425823
"2","YBR122C",2.35830691691943
"2","YBR091C",2.40179822731768
"2","YBR068C",2.45193210275532
"2","YBR037C",2.46426652744043
"2","YBR251W",2.497375297965
"2","YBR146W",2.51386931643991
"2","YBR114W",2.62753175166647
"2","YBR268W",2.63521744016182
"2","YBR185C",2.65940430819961
"2","YBR282W",2.94507550447681
"2","YBR103C-A",4.27459890859244
"2","YBR105C",4.47879770496067
"2","YBR121C-A",25.72706
