"chr","tracking_id","ratio"
"4","YDR405W",2.01119878350688
"4","YDL032W",2.02677127819032
"4","YDL198C",2.0276652992342
"4","YDR253C",2.03471378469802
"4","YDL045W-A",2.04229346001157
"4","YDR509W",2.10065958843232
"4","YDR046C",2.1219657717067
"4","YDR010C",2.13349932535871
"4","YDR114C",2.15001481952075
"4","YDL052C",2.15764045831093
"4","YDL177C",2.16827587953343
"4","YDR094W",2.21070046945401
"4","YDR534C",2.23874595136721
"4","YDR277C",2.26482080640425
"4","YDR508C",2.32763274924888
"4","YDL037C",2.36321521980509
"4","YDR322W",2.37256856928765
"4","YDR115W",2.37913485121438
"4","YDR194C",2.43026418853338
"4","YDL129W",2.46826018482255
"4","YDR038C",2.47666514630067
"4","YDL202W",2.50567147954723
"4","YDR175C",2.60024392421813
"4","YDR171W",2.68794295335248
"4","YDR296W",2.78969828924445
"4","YDR493W",2.80814043809228
"4","YDR237W",2.81224723939736
"4","YDR316W",2.8301377051175
"4","YDR375C",2.92497097565236
"4","YDR347W",2.99798590497365
"4","YDR215C",2.99894130447542
"4","YDR337W",3.128527047631
"4","YDR116C",3.29918524251367
"4","YDR502C",3.40617849624515
