"chr","tracking_id","ratio"
"13","YMR282C",2.00435450946278
"13","YMR257C",2.07165354480198
"13","YML021C",2.13259687606481
"13","YML018C",2.14214433418226
"13","YML100W-A",2.17068232167327
"13","YML130C",2.18707710013188
"13","YMR293C",2.20892896415219
"13","YML129C",2.28253871503048
"13","YMR085W",2.42900182121932
"13","YMR084W",2.45226721481281
"13","YMR194C-A",2.47054973932374
"13","YMR082C",2.51983557253
"13","YML007C-A",2.53415732289926
"13","YMR166C",2.56442262969419
"13","YMR002W",2.67636814181477
"13","YMR225C",2.75320377049795
"13","YMR193W",2.84696793968274
"13","YML009C",2.88034610858296
"13","YMR188C",3.29209590213989
"13","YML025C",3.39748345412356
"13","YMR158W",3.75369298749656
"13","YMR024W",4.07444035305255
"13","YMR157C",4.0811222622714
"13","YMR320W",4.23502071844927
"13","YML087C",4.93065492180209
"13","YML054C-A",10.0454410885428
"13","YMR182W-A",34.3396
