"chr","tracking_id","ratio"
"12","YLR163W-A",2.0081031026669
"12","YLL034C",2.01573119386609
"12","YLR289W",2.14221896883128
"12","YLR224W",2.17884318366675
"12","YLR334C",2.2584246093232
"12","YLR006C",2.27808232625667
"12","YLR069C",2.29029189065942
"12","YLR399C",2.30624646752339
"12","YLR265C",2.32460182159159
"12","YLR399W-A",2.38228940417554
"12","YLR460C",2.5256352882836
"12","YLR134W",2.63716617153736
"12","YLR109W",2.79632449275875
"12","YLL024C",2.90535936087426
"12","YLR213C",2.93813235978903
"12","YLR180W",2.97648088309433
"12","YLR342W-A",3.06161376800648
"12","YLR177W",3.07480301072096
"12","YLR214W",3.16495456021516
"12","YLL026W",3.48867037120909
"12","YLR108C",3.72930246655776
"12","YLR437C-A",4.00327651866544
"12","YLR411W",16.0722515359952
