"chr","tracking_id","ratio"
"4","YDR258C",2.04455292129471
"4","YDR213W",2.06059072157894
"4","YDR270W",2.07711391032431
"4","YDL129W",2.08965102035715
"4","YDR014W-A",2.09245914163394
"4","YDR277C",2.11063058367879
"4","YDR535C",2.1232123002939
"4","YDR215C",2.1252959005082
"4","YDR046C",2.16361717346173
"4","YDR040C",2.26244054852287
"4","YDR271C",2.36952941092848
"4","YDR038C",2.45858799463725
"4","YDL168W",2.65139845037097
"4","YDR171W",2.94011647023868
"4","YDL240C-A",3.74011568914829
"4","YDL218W",5.12350954750789
"4","YDL247W-A",53.3904
