"chr","tracking_id","ratio"
"7","YGR044C",2.01126449234384
"7","YGL032C",2.07801322358485
"7","YGR146C-A",2.13089093962316
"7","YGR144W",2.15775080539164
"7","YGR079W",2.3645956219688
"7","YGR225W",2.41915386632058
"7","YGL260W",2.48489211135126
"7","YGL157W",2.58463105208086
"7","YGR109W-A",3.08790324224083
"7","YGL035C",3.20788626609442
"7","YGR294W",3.2497021807518
"7","YGR256W",4.210306577152
"7","YGR201C",4.72826183842955
"7","YGR226C",5.53980207783822
"7","YGR066C",5.63937483211887
"7","YGR087C",9.89026408004873
