"chr","tracking_id","ratio"
"11","YKL195W",2.03694292174443
"11","YKL155C",2.1040468341903
"11","YKR098C",2.11134585596361
"11","YKL169C",2.23632080984367
"11","YKL216W",2.27880968116237
"11","YKL170W",2.3139211993216
"11","YKL037W",2.52938741614775
"11","YKL053C-A",2.53627465057481
"11","YKL102C",2.54085401262689
"11","YKL068W-A",2.65719145978317
"11","YKR006C",2.72312606738403
"11","YKR042W",2.90657608498969
"11","YKL087C",3.64492954564642
"11","YKR085C",3.73022472869158
"11","YKL194C",3.75389939397953
