"chr","tracking_id","ratio"
"15","YOR360C",2.02102477497527
"15","YOR020C",2.02285429868648
"15","YOR200W",2.03162346581841
"15","YOR150W",2.05533449346083
"15","YOR358W",2.0609048330649
"15","YOR232W",2.08365506760058
"15","YOL033W",2.10680306431352
"15","YOR045W",2.1072454495053
"15","YOR201C",2.1281360545784
"15","YOR354C",2.18905386875612
"15","YOR298W",2.19641095270619
"15","YOR047C",2.22392034116619
"15","YOL015W",2.22901967368466
"15","YOL014W",2.31918939069192
"15","YOR379C",2.35947386840219
"15","YOR329W-A",2.40655280530653
"15","YOR225W",2.48226777820631
"15","YOR049C",2.51541884909849
"15","YOR079C",2.52625929232837
"15","YOR286W",2.60663310244035
"15","YOR032W-A",2.65647824647861
"15","YOR019W",2.67164211080823
"15","YOL152W",2.90241819074689
"15","YOL118C",2.93388806825635
"15","YOR381W-A",3.05425205280619
"15","YOR334W",3.11317814203198
"15","YOR187W",3.33116684940488
"15","YOL136C",3.82385155816786
"15","YOL023W",3.90385808324203
"15","YOL085C",5.89486555220727
