"chr","tracking_id","ratio"
"3","YCL051W",2.11079433350881
"3","YCR024C",2.13107303603246
"3","YCR061W",2.15798107495983
"3","YCL047C",2.24546509160749
"3","YCL039W",2.26858598686622
"3","YCL026C-B",2.37281594209258
"3","YCR018C",2.39587479935795
"3","YCL064C",2.58441239078731
"3","YCR022C",2.63075175548101
"3","YCR025C",2.70672675713392
"3","YCR038W-A",2.78283481477998
"3","YCR104W",2.87585029997766
"3","YCR021C",2.91413608062196
"3","YCL049C",3.0756382875304
"3","YCR071C",3.47780149701408
"3","YCR102W-A",3.50392570533234
"3","YCR046C",3.77886408207823
"3","YCR020C",4.09363306235263
"3","YCR003W",5.10664644785068
"3","YCR102C",5.35175441754572
