"chr","tracking_id","ratio"
"7","YGL035C",2.00272513198374
"7","YGL129C",2.00419488084318
"7","YGL063W",2.02179919461161
"7","YGR294W",2.08176421303874
"7","YGL253W",2.09597268685854
"7","YGR054W",2.09919684845369
"7","YGR112W",2.11197985226985
"7","YGR076C",2.11778748284566
"7","YGL226W",2.12982794757226
"7","YGL063C-A",2.16195208343582
"7","YGL040C",2.20828622078279
"7","YGL229C",2.23472541123585
"7","YGL071W",2.29246571665464
"7","YGR082W",2.303646010566
"7","YGL107C",2.38491643467671
"7","YGR287C",2.39485766758494
"7","YGR219W",2.40521341451032
"7","YGR220C",2.53653635742299
"7","YGL064C",2.5422228811578
"7","YGR164W",2.61358799866101
"7","YGR215W",2.69873935467499
"7","YGR165W",2.74956695696452
"7","YGL041C-B",2.81402588950249
"7","YGR146C-A",2.86797880669301
"7","YGL157W",2.89955571845818
"7","YGL069C",3.10379177164281
"7","YGL068W",3.3756002009288
"7","YGR084C",3.6836824165577
"7","YGR055W",4.32133433423942
"7","YGL236C",4.32544018859295
"7","YGR139W",4.39952704996361
"7","YGL235W",5.07149508067041
"7","YGR021W",5.22319597670508
