"chr","tracking_id","ratio"
"16","YPL013C",2.00571764726324
"16","YPL014W",2.02171474579232
"16","YPR021C",2.06978281289936
"16","YPL103C",2.08094525757976
"16","YPL215W",2.08158253219879
"16","YPL118W",2.11003879477048
"16","YPL240C",2.13590118107577
"16","YPR024W",2.19426405946924
"16","YPL252C",2.22316671097508
"16","YPL029W",2.25103446883916
"16","YPL104W",2.25995031692587
"16","YPL040C",2.29764863314854
"16","YPL095C",2.30122006294797
"16","YPL183W-A",2.31174418188304
"16","YPL238C",2.32621100460493
"16","YPL251W",2.38338120303396
"16","YPL072W",2.41673851338868
"16","YPL274W",2.43137345160052
"16","YPR100W",2.44167259037339
"16","YPR166C",2.48439982100046
"16","YPR047W",2.50168926577736
"16","YPR133W-A",2.50832496301391
"16","YPL173W",2.53740973625942
"16","YPL097W",2.70971115958216
"16","YPR067W",2.76851177915203
"16","YPR158W",2.80574161531246
"16","YPL171C",2.82829213866375
"16","YPR169W-A",2.87764792907752
"16","YPL189W",3.00400020006558
"16","YPR157W",3.35932663085589
"16","YPR167C",3.40473060071171
"16","YPR099C",3.42556132184249
"16","YPL132W",3.81947293520347
"16","YPL172C",4.50992569497359
"16","YPR123C",5.0947004347272
"16","YPR124W",5.29831080712463
