"chr","tracking_id","ratio"
"14","YNR052C",2.0019998172824
"14","YNL042W",2.01295291775114
"14","YNL007C",2.02997858429485
"14","YNR034W",2.0437556778424
"14","YNL144W-A",2.07100762203851
"14","YNL072W",2.12734930360164
"14","YNL288W",2.15754369527576
"14","YNL240C",2.18269775209272
"14","YNL070W",2.18626481173574
"14","YNL252C",2.22761277655331
"14","YNL037C",2.26386776164811
"14","YNR046W",2.29327241607774
"14","YNL097W-A",2.33115096372241
"14","YNL306W",2.64046715362789
"14","YNL234W",2.67667987487566
"14","YNL065W",2.7021514719683
"14","YNL137C",2.75379090039896
"14","YNR033W",2.77659372643015
"14","YNL277W",2.77999287327288
"14","YNL217W",2.87007401272797
"14","YNL081C",2.89668532513
"14","YNL315C",3.01855938434978
"14","YNR036C",3.07870580722613
"14","YNL251C",3.16638954149809
"14","YNL276C",3.17928604893066
"14","YNR020C",3.21247664488447
"14","YNL177C",3.22103960066387
"14","YNR017W",3.24545985964658
"14","YNL284C",3.41905362211017
"14","YNR022C",3.56574129260393
"14","YNR041C",3.60546618653134
"14","YNL146C-A",4.28506386865896
"14","YNL185C",4.81030161137846
"14","YNR040W",4.82669356494417
"14","YNR042W",4.99230234007043
"14","YNR037C",5.5482718060665
"14","YNL184C",5.78936171256873
"14","YNL073W",6.45002233696612
"14","YNL134C",7.53079019010625
"14","YNR071C",9.01496222390919
"14","YNR073C",10.511888829704
"14","YNR014W",15.7819199175946
