"chr","tracking_id","ratio"
"8","YHR038W",2.09240164558891
"8","YHL044W",2.13796808629384
"8","YHR168W",2.13873021850446
"8","YHR210C",2.18907106685335
"8","YHR050W-A",2.20915035411927
"8","YHR049C-A",2.2153386051904
"8","YHL048W",2.2215347407515
"8","YHR007C-A",2.27076818989428
"8","YHR179W",2.28304834822964
"8","YHR073C-B",2.38478538230201
"8","YHR147C",2.40953608964666
"8","YHR028W-A",2.49949734936643
"8","YHL014C",2.57462237699684
"8","YHR194W",2.66646031509772
"8","YHR024C",2.68060673077299
"8","YHL004W",2.95280508517508
"8","YHL038C",2.99567211486199
"8","YHR005C-A",3.00981787733707
"8","YHR011W",3.03454245313756
"8","YHR092C",3.11688743588527
"8","YHR087W",3.24029986849267
"8","YHR163W",3.29635126744667
"8","YHR059W",3.35197755248798
"8","YHL021C",3.64704711659516
"8","YHR116W",4.85201854043684
"8","YHL008C",5.0222876352482
"8","YHR183W",5.36612482413515
