"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAL001C",987.818234963529,0.0935804568325253,0.231165414492976,0.404820318981449,0.685623611956526,0.788286424179298
"YAL002W",622.414700071901,0.706431953623192,0.249312504587149,2.8335199423431,0.0046187726611609,0.0202308794009431
"YAL003W",2391.99064128519,-0.285599944214367,0.382301806266457,-0.747053609302879,0.455059640429666,0.595686379672237
"YAL005C",8563.22796141369,1.41298348000253,0.555823102206792,2.54214600723242,0.0110416315765776,0.0385489636048293
"YAL007C",681.300440505022,-0.0627304576122836,0.173017521974638,-0.362567079312805,0.716940712426165,0.80991875616316
"YAL008W",874.39724840118,-0.902023004632112,0.230359587349627,-3.91571722718477,9.11067821309357e-05,0.00106150941260483
"YAL009W",209.803220745942,-0.311724417043085,0.196420495422483,-1.58702591790431,0.112557967044053,0.217236876395022
"YAL010C",287.108538662424,-0.580923646236799,0.190509721060471,-3.04931235531232,0.00230337582898865,0.0118943554513662
"YAL011W",192.316836166723,0.415815830853001,0.218562291753442,1.90250489925352,0.0571516459760094,0.131020254472099
"YAL012W",847.703902590186,2.57241099560409,0.609997570817968,4.217083999457,2.51018006420811e-05,0.000400591009729955
"YAL013W",585.342834274041,0.768297985542077,0.290167253712892,2.64777632800108,0.00812289887139462,0.0308340648000819
"YAL014C",404.686262858253,0.930264587478776,0.196311778503877,4.73870999778245,2.19899652590531e-06,7.04831976607191e-05
"YAL015C",445.780485165871,0.259203968615672,0.17062428951166,1.5191504642014,0.128775814440746,0.238523861154651
"YAL016C-A",1.83222320293084,-0.487240551235539,1.39442846241398,-0.349419539523776,0.726786279424014,0.816627449531074
"YAL016C-B",22.7958242455775,0.729594330290674,0.45272907595051,1.61154732277551,0.107111580014868,0.20914357197971
"YAL016W",2703.20393467075,-0.360449490758699,0.132868262945216,-2.71283362007464,0.00668955012848564,0.0267235844718806
"YAL017W",1365.25960633124,0.664566118737393,0.330819849208848,2.00884596352576,0.0445969134752666,0.108779833184536
"YAL018C",2.72444986690303,-0.440594596588746,1.09569827596748,-0.402113069129101,0.687614730224736,0.789269328449123
"YAL019W",529.636755305432,0.56939843785092,0.170446514302288,3.34062823274338,0.000840849626889771,0.00566930927475024
"YAL020C",167.321280945963,0.444498708864396,0.392289051799921,1.13308976333885,0.257220544293535,0.395734037111577
"YAL021C",1301.99297456458,0.273888603457845,0.200813174751528,1.36389758190286,0.172649506405193,0.295861085338089
"YAL022C",304.545488341034,1.02376193316814,0.2828848302583,3.61900612427095,0.000298102611715626,0.00259673022560748
"YAL023C",1505.94030591148,0.657235663293225,0.273876764896084,2.39974962294665,0.0164357223993206,0.0518182193246016
"YAL024C",224.477987440422,0.245168517153882,0.253838708706367,0.965843698163019,0.334160216347013,0.478611664229859
"YAL025C",495.955621487964,-0.163089081636556,0.392232339512433,-0.415797131463677,0.677572904444302,0.782477609919224
"YAL026C",419.476716330268,0.396748123535232,0.198875911544093,1.99495313663097,0.0460918587445161,0.111545187933437
"YAL027W",238.684271017823,-0.00956970587252941,0.292828149636904,-0.032680279831005,0.973930605948367,0.986388229310776
"YAL028W",205.915985587552,0.879570602184173,0.378541462770986,2.32357796619047,0.0201804221479677,0.0604055172483387
"YAL029C",578.647768865147,0.693976355549728,0.229227972718263,3.02745056513096,0.00247643714912689,0.0125673589424878
"YAL030W",795.030910402265,-0.0993234838187716,0.208427090848922,-0.476538262920756,0.633707813293251,0.747332338151445
"YAL031C",357.649654417401,0.336269786125467,0.165329622819821,2.03393548228159,0.0420007524221782,0.103824350618597
"YAL031W-A",8.19864376917477,-0.0452948148692283,0.704510498966791,-0.0642926044901474,0.948739322780424,0.970745341867487
"YAL032C",406.026669135796,0.0611276850506648,0.252383126407412,0.242201948762568,0.808631727034134,0.873746522425077
"YAL033W",146.350129749074,0.0219295857560159,0.319153606464128,0.068711696536886,0.945221332131291,0.968589173260802
"YAL034C",1797.84919046659,0.29223659994,0.285141240527928,1.02488366606996,0.305458222508646,0.449867480877245
"YAL034C-B",11.5188573833142,0.592714106705379,0.614077964434186,0.965209861017417,0.334477500878806,0.478895574943835
"YAL034W-A",208.00076226237,-0.223091019493406,0.166372008965818,-1.34091678570306,0.179996785649048,0.305065902351406
"YAL035W",1545.78761705123,0.749397089139304,0.23207650894084,3.22909497630515,0.0012483224280418,0.0075289446441271
"YAL036C",361.536451011112,-0.164523169876075,0.224475493634285,-0.732922633167769,0.463633433897814,0.603139525164636
"YAL037C-A",3.54305541720035,-1.12099419015201,0.820093049527808,-1.36691097528196,0.171702963859468,0.294647820171179
"YAL037C-B",12.9267461660984,-0.0806631818989213,1.258509603484,-0.0640942124522665,0.948897284464706,0.970745341867487
"YAL037W",88.1509581462162,-0.435917760012968,0.32068835201124,-1.35931896895865,0.174095165739205,0.297514243038413
"YAL038W",1504.42904896862,-1.50504962762388,0.754797171153867,-1.99397889279724,0.0461982582439889,0.111758888724981
"YAL039C",1392.71141957508,2.06453245198081,0.353956013283923,5.83273733034381,5.7286220097316e-09,2.94833079434186e-06
"YAL040C",1060.2595480865,-0.284425376697921,0.47846933429744,-0.594448497134214,0.552233954800204,0.680079143538596
"YAL041W",468.943935854876,0.362863450223274,0.120328851067878,3.01559806316592,0.00257516206453703,0.0129618589328286
"YAL042W",1271.12130439659,0.863314374385812,0.301730409502973,2.86121102545783,0.00423443638771449,0.0189232121060237
"YAL043C",573.762356006264,0.640484735004141,0.185177515355951,3.4587608207886,0.000546330787987248,0.00409980430936725
"YAL044C",2354.84831528745,-1.22194765965067,0.508059903464394,-2.40512516598607,0.0161961593476306,0.05127744108958
"YAL044W-A",174.28172279819,-0.862403686607682,0.266908729108043,-3.23108086232199,0.00123969614491098,0.00750038343151605
"YAL045C",1.10199281909876,1.17002150681797,1.19199771294038,0.981563550094235,0.326353360809033,0.470814846147299
"YAL046C",519.286847312052,0.548761760740714,0.272145671014931,2.0164265655749,0.0437985954287161,0.107171206564085
"YAL047C",246.507410386533,0.022234089592599,0.153445777769951,0.144898673106097,0.884795602257055,0.925401801784855
"YAL048C",320.769387573986,0.271919699386413,0.191701412218031,1.41845433604394,0.156108618983579,0.275071849027842
"YAL049C",2865.71152172239,0.0213348140215812,0.187233535189209,0.113947610934234,0.90928302709737,0.943063068800236
"YAL051W",631.675592779867,0.494439808226196,0.208526483157262,2.37111277541333,0.0177651266323218,0.0547219062749225
"YAL053W",1777.82614522677,0.0873960341382371,0.283917365285368,0.307822080732521,0.758228099039471,0.839515371041192
"YAL054C",22561.3440286091,-2.62606602642239,0.955725893038439,-2.74771882351499,0.00601856086208403,0.0248135059307283
"YAL055W",176.66613405002,-0.363804344242084,0.312195676364546,-1.16530872073089,0.24393905472814,0.38148874788516
"YAL056C-A",2.93351412041186,-0.883329501446638,0.970410240396956,-0.910263994210638,0.362718825618789,0.50762553070964
"YAL056W",1584.78662683253,0.0897382679092004,0.128069352946231,0.700700564536124,0.483516300329834,0.62013692444837
