"","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAL001C","YAL001C",321.337255798284,-0.0640094895503326,0.16459799214555,-0.388883781120068,0.697362120483011,0.921030002902804
"YAL002W","YAL002W",252.101953730759,-0.0171820170250971,0.210181425275313,-0.0817485037157338,0.934846707016635,0.984827832903626
"YAL003W","YAL003W",3416.88482602747,0.406623545659438,0.389139600208099,1.04492975128203,0.296055438169543,0.710162075613033
"YAL005C","YAL005C",10122.2586938923,0.629996740108025,0.352753492583239,1.78594047501703,0.074108896582545,0.449507674031245
"YAL007C","YAL007C",245.90702681824,0.262694358942103,0.392823271429922,0.6687342070796,0.503665042661261,0.832906577091768
"YAL008W","YAL008W",1652.52452701654,-0.0235318359656881,0.186535732997414,-0.126151893728663,0.899611690292555,0.980098452603508
"YAL009W","YAL009W",210.112242102758,-0.026695641240037,0.182817470329752,-0.146023469156889,0.883902861299522,0.976879780999131
"YAL010C","YAL010C",123.301321334496,0.36751381375499,0.283170094716566,1.29785531951333,0.194337056017495,0.615405234824015
"YAL011W","YAL011W",111.479573898539,-0.269471614162788,0.325172611011235,-0.828703294920118,0.407272320861977,0.776837337700325
"YAL012W","YAL012W",714.294862203427,0.482848045314052,0.386031266347865,1.25080035584201,0.211007325040369,0.632683683288814
"YAL013W","YAL013W",339.663368968832,-0.0830293558551212,0.231936896371691,-0.357982525221267,0.720356390985691,0.927746895761822
"YAL014C","YAL014C",233.669389067492,-0.00200305607855512,0.203915534416349,-0.00982296951670851,0.992162530322112,0.998860850261148
"YAL015C","YAL015C",337.802673378445,0.138280673844707,0.199406214332442,0.693462208826508,0.488019534154103,0.823938259182906
"YAL016W","YAL016W",1408.00979712648,0.404504976759602,0.18396086160934,2.19886433027591,0.0278875705927161,0.322313131987937
"YAL017W","YAL017W",891.010639119431,0.0209026450496642,0.239570948398958,0.0872503331032234,0.93047253183514,0.984827832903626
"YAL018C","YAL018C",129.978506980448,1.13210619700681,0.517452179377769,2.18784699751028,0.0286807491824633,0.326537382085586
"YAL019W","YAL019W",201.614259551411,-0.420398661935302,0.324520328124575,-1.29544631106721,0.195166310971907,0.615405234824015
"YAL020C","YAL020C",121.31811378316,-0.130663812585249,0.329702723683168,-0.396307956226689,0.691877858523887,0.919163369982078
"YAL021C","YAL021C",315.450507055142,-0.195549843034802,0.234994949290333,-0.832144876412652,0.405327173934995,0.776837337700325
"YAL022C","YAL022C",239.540974537896,0.0867122834606646,0.174692780100691,0.49637016143818,0.619633273192755,0.88766803408125
"YAL023C","YAL023C",303.42692414567,-0.291160421505423,0.351775615851221,-0.827687902132946,0.407847272229043,0.776837337700325
"YAL024C","YAL024C",54.2427524684011,-0.156615955879524,0.357008470132585,-0.438689748233033,0.660886356388613,0.904300829867665
"YAL025C","YAL025C",336.951915131946,-0.261846688080135,0.388937978565951,-0.673235072197338,0.500797751847365,0.831546839681898
"YAL026C","YAL026C",170.801695346144,0.0100473338987685,0.233560876519393,0.0430180518608144,0.965687143869271,0.992014905005137
"YAL027W","YAL027W",265.771778734506,-0.204523287751413,0.187046228372321,-1.09343711194381,0.274201926580285,0.689663152593964
"YAL028W","YAL028W",120.755818276111,0.310725998253498,0.279714108181975,1.11086995315713,0.266624330457998,0.688733714055189
"YAL029C","YAL029C",344.544766554832,-0.187586298548847,0.278451009788774,-0.673677925216163,0.500516099149492,0.831546839681898
"YAL030W","YAL030W",797.030834620785,0.103879404083986,0.200432646401484,0.518275869470417,0.604265806508073,0.881412659742414
"YAL031C","YAL031C",221.977525272355,0.313105179065387,0.264314857773842,1.18459167109437,0.236178931713097,0.660658155040446
"YAL032C","YAL032C",328.195770766133,0.457234237106596,0.236849152212673,1.9304871173701,0.0535465099148298,0.409041996934157
"YAL033W","YAL033W",140.758067435852,0.0249360613885922,0.215078364790679,0.115939422418712,0.907700551782539,0.980293010305716
"YAL034C","YAL034C",1961.3936000913,0.210680977265379,0.25953852911266,0.811752220318421,0.416933823344097,0.780827643086017
"YAL034W-A","YAL034W-A",67.4138668709624,0.986481410081134,0.257023788440675,3.83809380472512,0.000123993117534676,0.022222766484602
"YAL035W","YAL035W",766.043017944926,-0.374611994210003,0.241497744052886,-1.55120287222213,0.120853074063645,0.524423624198373
"YAL036C","YAL036C",187.126440078497,-0.225367404166006,0.217831637302951,-1.03459445540766,0.3008583444686,0.711518362738378
"YAL037C-A","YAL037C-A",12.1623372235601,-0.848786267127099,0.606650425544936,-1.39913569889061,0.1617722943162,NA
"YAL037W","YAL037W",167.052317246529,-0.129650247523998,0.432548677241594,-0.29973562363152,0.76437882346834,0.942825895283081
"YAL038W","YAL038W",8698.39450297212,0.837193091120609,0.539576052327244,1.55157570005139,0.120763781248579,0.524423624198373
"YAL039C","YAL039C",1126.67483031071,-0.690853573137588,0.306404005365549,-2.25471456325573,0.0241512509509769,0.309921130494892
"YAL040C","YAL040C",209.711349053286,0.605752286328102,0.296881516550254,2.04038396652951,0.0413120975732207,0.369613549302439
"YAL041W","YAL041W",219.412076923963,0.426108452516907,0.218639285114513,1.94891074718677,0.0513060843972055,0.407497312651962
"YAL042W","YAL042W",664.537605860805,-0.163318694965965,0.161080603276701,-1.01389423458652,0.310633222734096,0.718004380173663
"YAL043C","YAL043C",225.599751447794,-0.225283131363799,0.185944547835378,-1.21156083351929,0.225680534819973,0.648509658814137
"YAL044C","YAL044C",2584.65728454323,0.279685591826147,0.235751973297478,1.186355252574,0.235482035156436,0.66004657134993
"YAL044W-A","YAL044W-A",50.0282033757457,0.000710832157382699,0.424021564187292,0.00167640567702052,0.99866242241917,0.999614609665427
"YAL046C","YAL046C",273.744806984077,-0.152263800869564,0.314101272149841,-0.484760217070776,0.627846445826602,0.891077674937447
"YAL047C","YAL047C",124.726085527533,-0.148730097552375,0.215783125926258,-0.689257312933739,0.490661355646398,0.825095185221364
"YAL048C","YAL048C",212.729843222441,-0.303835124386351,0.200411388124884,-1.51605718232449,0.129504893911164,0.534568492251433
"YAL049C","YAL049C",794.032644843414,0.0197423451701818,0.151666905044516,0.130169104224729,0.896432637830288,0.979079955923939
"YAL051W","YAL051W",310.067198865623,-0.741371763432628,0.294196343533716,-2.51998972702278,0.0117358259382308,0.248871179056529
"YAL053W","YAL053W",1015.42157863161,-0.376899697488211,0.239640024796986,-1.57277440530857,0.115771064120322,0.515403871997203
