"","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAL001C","YAL001C",321.337255798284,0.197459214169101,0.162378035891918,1.21604632722946,0.223967274717669,0.425981395955124
"YAL002W","YAL002W",252.101953730759,-0.0808571020547981,0.209330504519636,-0.386265261435957,0.699300225212199,0.830642107696974
"YAL003W","YAL003W",3416.88482602747,-0.514504653540225,0.389295592534437,-1.32162979341902,0.18629145734174,0.379413155031739
"YAL005C","YAL005C",10122.2586938923,-0.792512820788924,0.352859606719792,-2.24597206848406,0.0247057970508247,0.098395747154219
"YAL007C","YAL007C",245.90702681824,-0.606066411185947,0.394910226182076,-1.5346941431355,0.124858975182551,0.293629740400144
"YAL008W","YAL008W",1652.52452701654,-0.372074778744606,0.186601100290525,-1.99395811796025,0.0461566317270998,0.151695751372243
"YAL009W","YAL009W",210.112242102758,-0.149366228391267,0.181877121286818,-0.8212480345767,0.411505000825293,0.619279504562048
"YAL010C","YAL010C",123.301321334496,0.587265843395519,0.279947473546707,2.09777154248023,0.0359253315190345,0.127047413102953
"YAL011W","YAL011W",111.479573898539,-0.371702128870793,0.324035085018569,-1.14710457618962,0.251338402792845,0.46057030731703
"YAL012W","YAL012W",714.294862203427,1.23925827789915,0.384870456173227,3.21993610582925,0.00128219171092709,0.0111424819541608
"YAL013W","YAL013W",339.663368968832,0.287222329731678,0.23022901199634,1.24755054648041,0.212195698553762,0.410341579524102
"YAL014C","YAL014C",233.669389067492,0.158102220644505,0.201911565486386,0.783027065654469,0.433611218406267,0.63648734805438
"YAL015C","YAL015C",337.802673378445,0.723427183236266,0.196520404635535,3.68118101821502,0.000232156103574798,0.00341661424118132
"YAL016W","YAL016W",1408.00979712648,0.442938798482509,0.183738726071462,2.41069919201592,0.0159219742826245,0.0719468607055796
"YAL017W","YAL017W",891.010639119431,0.31532431024995,0.239079796835101,1.31890822404971,0.187199796395293,0.380042452930788
"YAL018C","YAL018C",129.978506980448,1.69066399267311,0.515290135367494,3.28099429162827,0.001034418377462,0.00957682112205835
"YAL019W","YAL019W",201.614259551411,-0.264992064188961,0.322761265115509,-0.821015694352688,0.411637328688797,0.619314154102689
