"","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAL001C","YAL001C",321.337255798284,-0.13688806691117,0.16347025839367,-0.837388209061955,0.402374391253567,0.729115253550963
"YAL002W","YAL002W",252.101953730759,-0.316321620444694,0.210106133501438,-1.50553253811855,0.13218721791934,0.470406267722357
"YAL003W","YAL003W",3416.88482602747,0.546043708033188,0.389066789424306,1.4034703626109,0.160476623787618,0.51110767306388
"YAL005C","YAL005C",10122.2586938923,0.307058769629394,0.352753864841772,0.870461815541342,0.384048077860012,0.712741583863811
"YAL007C","YAL007C",245.90702681824,0.505714953555019,0.391538906586534,1.29160843289848,0.196492782171974,0.558619219160263
"YAL008W","YAL008W",1652.52452701654,-0.362847340939335,0.186552278708175,-1.94501693279738,0.0517729403847292,0.325550634454158
"YAL009W","YAL009W",210.112242102758,0.0834556758324921,0.180159052071075,0.463233320075239,0.6431971352242,0.86700619731247
"YAL010C","YAL010C",123.301321334496,0.207979482723345,0.282008900559964,0.737492619241363,0.460822829984358,0.764574569455746
"YAL011W","YAL011W",111.479573898539,-0.326737338458281,0.323371429194767,-1.01040880226152,0.31229947241534,0.660052362600396
"YAL012W","YAL012W",714.294862203427,0.388262723877278,0.385704424228937,1.00663279829744,0.314111267028984,0.660651686727199
"YAL013W","YAL013W",339.663368968832,-0.375958523333886,0.231860897159471,-1.62148308722926,0.104914074278629,0.430755902074429
"YAL014C","YAL014C",233.669389067492,-0.295783336823971,0.203798879220463,-1.45134918285788,0.14668265244996,0.490366587570496
"YAL015C","YAL015C",337.802673378445,0.2028120203495,0.197903840830573,1.02480083003103,0.305457174696096,0.655454428897387
"YAL016W","YAL016W",1408.00979712648,-0.11732136731016,0.18414235041782,-0.637123220399639,0.524044584548782,0.804684067493092
"YAL017W","YAL017W",891.010639119431,-0.570871892119345,0.23989391922579,-2.37968471214995,0.0173274564543852,0.229386374463894
"YAL018C","YAL018C",129.978506980448,1.23158126713735,0.516203223794924,2.38584574905063,0.0170398965091453,0.226710911095316
"YAL019W","YAL019W",201.614259551411,0.0776033974282653,0.321483297826712,0.241391692672307,0.809251550704057,0.933754376163848
"YAL020C","YAL020C",121.31811378316,-0.392108051883239,0.329307767088508,-1.19070392827343,0.233769835246627,0.595425928997336
"YAL021C","YAL021C",315.450507055142,-0.45642289625092,0.234804199934678,-1.94384468581864,0.0519141832561775,0.325742815425805
"YAL022C","YAL022C",239.540974537896,0.0437762755373132,0.173082156900506,0.252921943666772,0.800328532056167,0.92854870328215
"YAL023C","YAL023C",303.42692414567,0.0479673144374973,0.350228447437524,0.136960075026613,0.891062353167892,0.964535673562177
"YAL024C","YAL024C",54.2427524684011,0.214291376964562,0.347667102463092,0.616369439174391,0.537650718640551,0.813246540519895
"YAL025C","YAL025C",336.951915131946,0.265938917945674,0.387626890283696,0.686069322360581,0.492669395017709,0.784339643768008
"YAL026C","YAL026C",170.801695346144,0.0371340272992533,0.231295341269512,0.160548098787618,0.872449335626947,0.956754884283822
"YAL027W","YAL027W",265.771778734506,-0.0367282949389242,0.184854977483142,-0.198687075885061,0.842507534417831,0.94331361706091
"YAL028W","YAL028W",120.755818276111,-0.347244188201429,0.28220710553077,-1.23045869999743,0.218525383532964,0.5848676538015
"YAL029C","YAL029C",344.544766554832,0.0292360761014601,0.277039672443207,0.105530286848912,0.915955038729448,0.973598338593091
"YAL030W","YAL030W",797.030834620785,-0.181011229889451,0.200387487388125,-0.903306050935484,0.366363485992644,0.702293350200252
"YAL031C","YAL031C",221.977525272355,-0.176949925122783,0.265017203877471,-0.66769221972697,0.504330077386489,0.790247294931373
"YAL032C","YAL032C",328.195770766133,0.301431804390175,0.236423347241537,1.27496631744336,0.202321164137615,0.564427701627677
"YAL033W","YAL033W",140.758067435852,0.164750190155612,0.211871374400089,0.777595324626085,0.436807618161206,0.749737345606728
"YAL034C","YAL034C",1961.3936000913,-0.394773433005367,0.259669637651923,-1.52029107667391,0.128437835730971,0.468590233031528
"YAL034W-A","YAL034W-A",67.4138668709624,0.914204257733707,0.254203959945924,3.59634152799265,0.000322724036082764,0.0583793311143744
"YAL035W","YAL035W",766.043017944926,-0.0934093860036136,0.240624496802024,-0.388195662723679,0.697871242640972,0.890855911661206
"YAL036C","YAL036C",187.126440078497,0.102754643829815,0.214043277177074,0.480064803646264,0.631181314140715,0.864207678007199
"YAL037C-A","YAL037C-A",12.1623372235601,0.0416992830052745,0.564411873545603,0.0738809457414884,0.941105117502887,0.981335173718933
"YAL037W","YAL037W",167.052317246529,0.755621147928402,0.428988633891061,1.76140132449357,0.0781705010268438,0.388272417360542
"YAL038W","YAL038W",8698.39450297212,0.430565591917258,0.53958081502178,0.797963122354301,0.424891890882371,0.740763285057583
"YAL039C","YAL039C",1126.67483031071,-0.722598475398881,0.306173365665599,-2.36009580333026,0.0182702160793879,0.235806479056519
"YAL040C","YAL040C",209.711349053286,0.475167596867702,0.296277428557309,1.60379276673718,0.108759739514444,0.437976321314029
"YAL041W","YAL041W",219.412076923963,0.322973443091875,0.217691681353646,1.48362785883029,0.137907674406092,0.478169347039672
"YAL042W","YAL042W",664.537605860805,-0.107593244395077,0.160144700215377,-0.671850172065491,0.501679084485365,0.788929695446594
"YAL043C","YAL043C",225.599751447794,0.141752242055941,0.181800035056715,0.779715152484538,0.43555855790952,0.749028544728257
"YAL044C","YAL044C",2584.65728454323,0.141080050154037,0.235683562501295,0.598599446888715,0.549440024995191,0.820323368016535
"YAL044W-A","YAL044W-A",50.0282033757457,-0.271866620441898,0.423555297629023,-0.641868067673223,0.520958849179409,0.80297955371342
"YAL046C","YAL046C",273.744806984077,0.0652530843835916,0.312548789051467,0.208777274682854,0.83462211257592,0.94309294534796
"YAL047C","YAL047C",124.726085527533,-0.0695205741461434,0.212113644292732,-0.327751542706984,0.74309952851325,0.908785220927277
"YAL048C","YAL048C",212.729843222441,-0.109945378062901,0.19753682096339,-0.556581692095153,0.577813265240398,0.839028693196335
"YAL049C","YAL049C",794.032644843414,-0.357334536372913,0.151783109043264,-2.35424441247319,0.0185604027343896,0.236854148407773
"YAL051W","YAL051W",310.067198865623,-0.511404122151915,0.292467714453942,-1.74858316620261,0.0803630982294914,0.392820672032932
"YAL053W","YAL053W",1015.42157863161,0.180170030944102,0.238784716913773,0.754529156106597,0.45053154491673,0.759192724772893
"YAL054C","YAL054C",1003.67028069042,-0.170018820347219,0.453459334473697,-0.374937304013268,0.70770709484672,0.89207305882125
"YAL055W","YAL055W",414.448714148703,-0.438349179137977,0.174376853908723,-2.51380369190185,0.0119436895726741,0.202984949844316
"YAL056W","YAL056W",872.430900730654,-0.286947028973771,0.123512052584614,-2.32323099623976,0.0201667464752125,0.244448726559078
"YAL058W","YAL058W",144.176941463717,0.102455856957746,0.228001417212946,0.449365000490567,0.653168374857862,0.871207651086639
"YAL059W","YAL059W",70.5022379555442,-0.217060089089097,0.288522086902674,-0.752317063207427,0.451860408925768,0.759979222491162
"YAL060W","YAL060W",3055.29540658779,-0.433780487167204,0.405250461326094,-1.07040097066824,0.284438862563373,0.640479468640358
"YAL061W","YAL061W",2493.50294732249,-0.669544571283958,0.41634649064196,-1.60814270405305,0.107803928296641,0.436297898377693
"YAL062W","YAL062W",4305.43854287388,-1.27171121336696,0.613038377673437,-2.07443980618844,0.038038483652008,0.299294096991993
